ENSCAFG00000019421	HES5
ENSCAFG00000019422	TNFRSF14
ENSCAFG00000019423	FAM213B
ENSCAFG00000019447	MMEL1
ENSCAFG00000019470	TTC34
ENSCAFG00000034811	ENSCAFG00000034811
ENSCAFG00000035890	ENSCAFG00000035890
ENSCAFG00000040181	ENSCAFG00000040181
ENSCAFG00000019471	ACTRT2
ENSCAFG00000019473	PRDM16
ENSCAFG00000019474	ARHGEF16
ENSCAFG00000019477	MEGF6
ENSCAFG00000019485	WRAP73
ENSCAFG00000019482	ENSCAFG00000019482
ENSCAFG00000019489	TP73
ENSCAFG00000019491	CCDC27
ENSCAFG00000028639	SMIM1
ENSCAFG00000019492	LRRC47
ENSCAFG00000019498	CEP104
ENSCAFG00000029838	ENSCAFG00000029838
ENSCAFG00000019502	DFFB
ENSCAFG00000019504	C1orf174
ENSCAFG00000039416	ENSCAFG00000039416
ENSCAFG00000034573	ENSCAFG00000034573
ENSCAFG00000037466	ENSCAFG00000037466
ENSCAFG00000033891	ENSCAFG00000033891
ENSCAFG00000019507	AJAP1
ENSCAFG00000036284	ENSCAFG00000036284
ENSCAFG00000034971	ENSCAFG00000034971
ENSCAFG00000019514	NPHP4
ENSCAFG00000019524	KCNAB2
ENSCAFG00000019545	ENSCAFG00000019545
ENSCAFG00000019577	HES2
ENSCAFG00000036790	ENSCAFG00000036790
ENSCAFG00000019567	RNF207
ENSCAFG00000019572	GPR153
ENSCAFG00000019571	HES3
ENSCAFG00000019574	ACOT7
ENSCAFG00000034949	ENSCAFG00000034949
ENSCAFG00000035676	ENSCAFG00000035676
ENSCAFG00000035309	ENSCAFG00000035309
ENSCAFG00000019595	ESPN
ENSCAFG00000019599	TNFRSF25
ENSCAFG00000019602	PLEKHG5
ENSCAFG00000019604	NOL9
ENSCAFG00000019609	TAS1R1
ENSCAFG00000019615	ZBTB48
ENSCAFG00000019619	KLHL21
ENSCAFG00000028782	ENSCAFG00000028782
ENSCAFG00000019625	THAP3
ENSCAFG00000019632	DNAJC11
ENSCAFG00000039239	ENSCAFG00000039239
ENSCAFG00000019650	CAMTA1
ENSCAFG00000039924	ENSCAFG00000039924
ENSCAFG00000036593	ENSCAFG00000036593
ENSCAFG00000040301	ENSCAFG00000040301
ENSCAFG00000036016	ENSCAFG00000036016
ENSCAFG00000031447	VAMP3
ENSCAFG00000019657	SCAMPER
ENSCAFG00000019666	PER3
ENSCAFG00000019673	TNFRSF9
ENSCAFG00000019674	PARK7
ENSCAFG00000019676	ERRFI1
ENSCAFG00000034060	ENSCAFG00000034060
ENSCAFG00000038879	ENSCAFG00000038879
ENSCAFG00000036626	ENSCAFG00000036626
ENSCAFG00000032831	ENSCAFG00000032831
ENSCAFG00000019681	SLC45A1
ENSCAFG00000019688	RERE
ENSCAFG00000019690	ENSCAFG00000019690
ENSCAFG00000039094	ENSCAFG00000039094
ENSCAFG00000019697	ENO1
ENSCAFG00000019708	CA6
ENSCAFG00000019714	SLC2A5
ENSCAFG00000019726	GPR157
ENSCAFG00000040297	ENSCAFG00000040297
ENSCAFG00000038235	ENSCAFG00000038235
ENSCAFG00000034009	ENSCAFG00000034009
ENSCAFG00000019727	H6PD
ENSCAFG00000019732	SPSB1
ENSCAFG00000035845	ENSCAFG00000035845
ENSCAFG00000038637	ENSCAFG00000038637
ENSCAFG00000019730	SLC25A33
ENSCAFG00000019733	TMEM201
ENSCAFG00000040557	ENSCAFG00000040557
ENSCAFG00000035115	ENSCAFG00000035115
ENSCAFG00000019735	PIK3CD
ENSCAFG00000019740	CLSTN1
ENSCAFG00000019744	CTNNBIP1
ENSCAFG00000030456	LZIC
ENSCAFG00000032251	NMNAT1
ENSCAFG00000019753	RBP7
ENSCAFG00000019797	UBE4B
ENSCAFG00000040616	ENSCAFG00000040616
ENSCAFG00000035927	ENSCAFG00000035927
ENSCAFG00000019785	KIF1B
ENSCAFG00000024062	ENSCAFG00000024062
ENSCAFG00000019801	ENSCAFG00000019801
ENSCAFG00000019802	ENSCAFG00000019802
ENSCAFG00000019803	ENSCAFG00000019803
ENSCAFG00000019806	DEF8
ENSCAFG00000019807	ENSCAFG00000019807
ENSCAFG00000019808	TCF25
ENSCAFG00000019811	SPIRE2
ENSCAFG00000019813	FANCA
ENSCAFG00000028840	ENSCAFG00000028840
ENSCAFG00000019816	ZNF276
ENSCAFG00000019818	VPS9D1
ENSCAFG00000019819	SPATA2L
ENSCAFG00000019820	CDK10
ENSCAFG00000019821	SPATA33
ENSCAFG00000019822	CHMP1A
ENSCAFG00000019824	DPEP1
ENSCAFG00000019834	CPNE7
ENSCAFG00000019840	ENSCAFG00000019840
ENSCAFG00000019842	SPG7
ENSCAFG00000035758	ENSCAFG00000035758
ENSCAFG00000019843	ANKRD11
ENSCAFG00000019845	ENSCAFG00000019845
ENSCAFG00000019846	CDH15
ENSCAFG00000019849	ACSF3
ENSCAFG00000019852	CBFA2T3
ENSCAFG00000019856	TRAPPC2L
ENSCAFG00000019861	GALNS
ENSCAFG00000019873	CTU2
ENSCAFG00000019865	APRT
ENSCAFG00000019866	CDT1
ENSCAFG00000019870	PIEZO1
ENSCAFG00000033450	ENSCAFG00000033450
ENSCAFG00000029455	ENSCAFG00000029455
ENSCAFG00000019875	RNF166
ENSCAFG00000029458	SNAI3
ENSCAFG00000036245	ENSCAFG00000036245
ENSCAFG00000019878	MVD
ENSCAFG00000019881	cyba
ENSCAFG00000019883	IL17C
ENSCAFG00000019884	ZC3H18
ENSCAFG00000032382	ENSCAFG00000032382
ENSCAFG00000036701	ENSCAFG00000036701
ENSCAFG00000019894	BANP
ENSCAFG00000019899	CA5A
ENSCAFG00000019901	SLC7A5
ENSCAFG00000019904	KLHDC4
ENSCAFG00000019906	JPH3
ENSCAFG00000019907	ZCCHC14
ENSCAFG00000019909	MAP1LC3B
ENSCAFG00000019910	ENSCAFG00000019910
ENSCAFG00000019914	ENSCAFG00000019914
ENSCAFG00000040307	ENSCAFG00000040307
ENSCAFG00000039926	ENSCAFG00000039926
ENSCAFG00000036594	ENSCAFG00000036594
ENSCAFG00000033109	ENSCAFG00000033109
ENSCAFG00000035903	ENSCAFG00000035903
ENSCAFG00000040450	ENSCAFG00000040450
ENSCAFG00000035621	ENSCAFG00000035621
ENSCAFG00000036617	ENSCAFG00000036617
ENSCAFG00000034884	ENSCAFG00000034884
ENSCAFG00000019915	FOXL1
ENSCAFG00000019916	FOXC2
ENSCAFG00000019917	MTHFSD
ENSCAFG00000019918	FOXF1
ENSCAFG00000033431	ENSCAFG00000033431
ENSCAFG00000040851	ENSCAFG00000040851
ENSCAFG00000034882	ENSCAFG00000034882
ENSCAFG00000039531	ENSCAFG00000039531
ENSCAFG00000034684	ENSCAFG00000034684
ENSCAFG00000037012	ENSCAFG00000037012
ENSCAFG00000019919	IRF8
ENSCAFG00000039460	ENSCAFG00000039460
ENSCAFG00000034557	ENSCAFG00000034557
ENSCAFG00000019921	COX4I1
ENSCAFG00000019922	EMC8
ENSCAFG00000019923	C16orf74
ENSCAFG00000019924	GINS2
ENSCAFG00000019928	GSE1
ENSCAFG00000032769	ENSCAFG00000032769
ENSCAFG00000037151	ENSCAFG00000037151
ENSCAFG00000037687	ENSCAFG00000037687
ENSCAFG00000040511	ENSCAFG00000040511
ENSCAFG00000034959	ENSCAFG00000034959
ENSCAFG00000032772	ENSCAFG00000032772
ENSCAFG00000034512	ENSCAFG00000034512
ENSCAFG00000019934	FAM92B
ENSCAFG00000035357	ENSCAFG00000035357
ENSCAFG00000019937	KIAA0513
ENSCAFG00000019939	ZDHHC7
ENSCAFG00000038642	ENSCAFG00000038642
ENSCAFG00000019943	CRISPLD2
ENSCAFG00000019946	USP10
ENSCAFG00000019947	KLHL36
ENSCAFG00000032529	COTL1
ENSCAFG00000035924	ENSCAFG00000035924
ENSCAFG00000019949	TLDC1
ENSCAFG00000019952	ATP2C2
ENSCAFG00000019956	WFDC1
ENSCAFG00000019957	KCNG4
ENSCAFG00000019959	ADAD2
ENSCAFG00000019962	TAF1C
ENSCAFG00000019964	DNAAF1
ENSCAFG00000019965	HSDL1
ENSCAFG00000019967	MBTPS1
ENSCAFG00000019968	SLC38A8
ENSCAFG00000039276	ENSCAFG00000039276
ENSCAFG00000019970	OSGIN1
ENSCAFG00000019971	ENSCAFG00000019971
ENSCAFG00000019973	HSBP1
ENSCAFG00000019974	CDH13
ENSCAFG00000037914	ENSCAFG00000037914
ENSCAFG00000040269	ENSCAFG00000040269
ENSCAFG00000034450	ENSCAFG00000034450
ENSCAFG00000036591	ENSCAFG00000036591
ENSCAFG00000040623	ENSCAFG00000040623
ENSCAFG00000024504	MPHOSPH6
ENSCAFG00000019977	HSD17B2
ENSCAFG00000028891	SDR42E1
ENSCAFG00000019989	PLCG2
ENSCAFG00000019997	CMIP
ENSCAFG00000035192	ENSCAFG00000035192
ENSCAFG00000038067	ENSCAFG00000038067
ENSCAFG00000019999	GAN
ENSCAFG00000020006	BCO1
ENSCAFG00000020012	ENSCAFG00000020012
ENSCAFG00000020014	GCSH
ENSCAFG00000028860	ENSCAFG00000028860
ENSCAFG00000020015	C16orf46
ENSCAFG00000020016	ATMIN
ENSCAFG00000020017	CENPN
ENSCAFG00000033667	ENSCAFG00000033667
ENSCAFG00000020020	CDYL2
ENSCAFG00000020024	DYNLRB2
ENSCAFG00000039813	ENSCAFG00000039813
ENSCAFG00000036653	ENSCAFG00000036653
ENSCAFG00000037217	ENSCAFG00000037217
ENSCAFG00000034027	ENSCAFG00000034027
ENSCAFG00000039323	ENSCAFG00000039323
ENSCAFG00000034408	ENSCAFG00000034408
ENSCAFG00000040377	ENSCAFG00000040377
ENSCAFG00000036614	ENSCAFG00000036614
ENSCAFG00000020031	WWOX
ENSCAFG00000038811	ENSCAFG00000038811
ENSCAFG00000038219	ENSCAFG00000038219
ENSCAFG00000033807	ENSCAFG00000033807
ENSCAFG00000020033	CLEC3A
ENSCAFG00000020034	VAT1L
ENSCAFG00000020035	NUDT7
ENSCAFG00000040676	ENSCAFG00000040676
ENSCAFG00000029237	SYCE1L
ENSCAFG00000020038	ADAMTS18
ENSCAFG00000020042	MON1B
ENSCAFG00000029744	ENSCAFG00000029744
ENSCAFG00000036711	ENSCAFG00000036711
ENSCAFG00000036605	ENSCAFG00000036605
ENSCAFG00000037276	ENSCAFG00000037276
ENSCAFG00000034422	ENSCAFG00000034422
ENSCAFG00000020044	ENSCAFG00000020044
ENSCAFG00000020059	CNTNAP4
ENSCAFG00000038983	ENSCAFG00000038983
ENSCAFG00000020066	TERF2IP
ENSCAFG00000032242	ENSCAFG00000032242
ENSCAFG00000020069	KARS
ENSCAFG00000033106	ENSCAFG00000033106
ENSCAFG00000020071	ADAT1
ENSCAFG00000031455	GABARAPL2
ENSCAFG00000020074	ENSCAFG00000020074
ENSCAFG00000020075	ENSCAFG00000020075
ENSCAFG00000020081	BCAR1
ENSCAFG00000020077	CFDP1
ENSCAFG00000023907	ENSCAFG00000023907
ENSCAFG00000020084	CTRB1
ENSCAFG00000020083	ENSCAFG00000020083
ENSCAFG00000020085	ZFP1
ENSCAFG00000020090	LDHD
ENSCAFG00000020092	ZNRF1
ENSCAFG00000020099	WDR59
ENSCAFG00000020107	FA2H
ENSCAFG00000036357	ENSCAFG00000036357
ENSCAFG00000020109	RFWD3
ENSCAFG00000020113	GLG1
ENSCAFG00000020132	AARS
ENSCAFG00000030534	ENSCAFG00000030534
ENSCAFG00000020119	PDPR
ENSCAFG00000020124	ENSCAFG00000020124
ENSCAFG00000028505	ENSCAFG00000028505
ENSCAFG00000020137	ENSCAFG00000020137
ENSCAFG00000020139	ST3GAL2
ENSCAFG00000020144	FUK
ENSCAFG00000020149	COG4
ENSCAFG00000020151	SF3B3
ENSCAFG00000020152	IL34
ENSCAFG00000035585	ENSCAFG00000035585
ENSCAFG00000020153	MTSS1L
ENSCAFG00000020160	VAC14
ENSCAFG00000020167	HYDIN
ENSCAFG00000036352	ENSCAFG00000036352
ENSCAFG00000035687	ENSCAFG00000035687
ENSCAFG00000020174	CMTR2
ENSCAFG00000037733	ENSCAFG00000037733
ENSCAFG00000039117	ENSCAFG00000039117
ENSCAFG00000034765	ENSCAFG00000034765
ENSCAFG00000020177	CALB2
ENSCAFG00000024132	ENSCAFG00000024132
ENSCAFG00000028675	ZNF23
ENSCAFG00000029432	ENSCAFG00000029432
ENSCAFG00000007811	ENSCAFG00000007811
ENSCAFG00000037648	ENSCAFG00000037648
ENSCAFG00000020184	CHST4
ENSCAFG00000020185	ENSCAFG00000020185
ENSCAFG00000020188	TAT
ENSCAFG00000028539	ENSCAFG00000028539
ENSCAFG00000032449	ENSCAFG00000032449
ENSCAFG00000020193	ENSCAFG00000020193
ENSCAFG00000020189	PHLPP2
ENSCAFG00000020205	AP1G1
ENSCAFG00000033072	ENSCAFG00000033072
ENSCAFG00000034508	ENSCAFG00000034508
ENSCAFG00000023997	ATXN1L
ENSCAFG00000020210	ZNF821
ENSCAFG00000020215	IST1
ENSCAFG00000020217	PKD1L3
ENSCAFG00000020218	DHODH
ENSCAFG00000020220	ENSCAFG00000020220
ENSCAFG00000020222	TXNL4B
ENSCAFG00000020228	DHX38
ENSCAFG00000020240	PMFBP1
ENSCAFG00000039865	ENSCAFG00000039865
ENSCAFG00000040655	ENSCAFG00000040655
ENSCAFG00000037836	ENSCAFG00000037836
ENSCAFG00000032948	ENSCAFG00000032948
ENSCAFG00000034239	ENSCAFG00000034239
ENSCAFG00000020243	ZFHX3
ENSCAFG00000039153	ENSCAFG00000039153
ENSCAFG00000037731	ENSCAFG00000037731
ENSCAFG00000034987	ENSCAFG00000034987
ENSCAFG00000040409	ENSCAFG00000040409
ENSCAFG00000031831	PSMD7
ENSCAFG00000020247	WWP2
ENSCAFG00000020251	NOB1
ENSCAFG00000033447	ENSCAFG00000033447
ENSCAFG00000020252	NQO1
ENSCAFG00000020254	NFAT5
ENSCAFG00000037774	ENSCAFG00000037774
ENSCAFG00000036921	ENSCAFG00000036921
ENSCAFG00000020267	TERF2
ENSCAFG00000020269	ENSCAFG00000020269
ENSCAFG00000029835	NIP7
ENSCAFG00000020278	ENSCAFG00000020278
ENSCAFG00000031209	PDF
ENSCAFG00000020283	ENSCAFG00000020283
ENSCAFG00000020288	SNTB2
ENSCAFG00000030187	ENSCAFG00000030187
ENSCAFG00000020291	ENSCAFG00000020291
ENSCAFG00000032208	ENSCAFG00000032208
ENSCAFG00000020294	HAS3
ENSCAFG00000020298	TANGO6
ENSCAFG00000020305	CDH1
ENSCAFG00000020303	CDH3
ENSCAFG00000020307	ZFP90
ENSCAFG00000020310	SMPD3
ENSCAFG00000020312	PRMT7
ENSCAFG00000020314	SLC7A6OS
ENSCAFG00000020316	SLC7A6
ENSCAFG00000020318	PLA2G15
ENSCAFG00000030987	ENSCAFG00000030987
ENSCAFG00000020320	ESRP2
ENSCAFG00000020324	NFATC3
ENSCAFG00000020326	DUS2
ENSCAFG00000020327	DDX28
ENSCAFG00000024187	DPEP3
ENSCAFG00000020329	SLC12A4
ENSCAFG00000020332	LCAT
ENSCAFG00000020333	ENSCAFG00000020333
ENSCAFG00000020334	CTRL
ENSCAFG00000020335	PSKH1
ENSCAFG00000020337	EDC4
ENSCAFG00000035134	ENSCAFG00000035134
ENSCAFG00000020352	ACD
ENSCAFG00000020344	THAP11
ENSCAFG00000020331	RANBP10
ENSCAFG00000020347	TSNAXIP1
ENSCAFG00000020348	GFOD2
ENSCAFG00000023935	C16orf86
ENSCAFG00000020350	ENKD1
ENSCAFG00000031576	PARD6A
ENSCAFG00000020354	CARMIL2
ENSCAFG00000037912	ENSCAFG00000037912
ENSCAFG00000020355	CTCF
ENSCAFG00000038828	ENSCAFG00000038828
ENSCAFG00000020358	ENSCAFG00000020358
ENSCAFG00000032386	ENSCAFG00000032386
ENSCAFG00000020359	AGRP
ENSCAFG00000020360	ATP6V0D1
ENSCAFG00000020362	HSD11B2
ENSCAFG00000020363	ZDHHC1
ENSCAFG00000020365	LRRC36
ENSCAFG00000020364	TPPP3
ENSCAFG00000020366	KCTD19
ENSCAFG00000020367	PLEKHG4
ENSCAFG00000020369	SLC9A5
ENSCAFG00000020370	FHOD1
ENSCAFG00000020371	TMEM208
ENSCAFG00000020372	ENSCAFG00000020372
ENSCAFG00000020374	ELMO3
ENSCAFG00000020375	E2F4
ENSCAFG00000020377	EXOC3L1
ENSCAFG00000020378	KIAA0895L
ENSCAFG00000024327	NOL3
ENSCAFG00000020379	HSF4
ENSCAFG00000020381	ENSCAFG00000020381
ENSCAFG00000020382	TRADD
ENSCAFG00000020385	C16orf70
ENSCAFG00000020383	B3GNT9
ENSCAFG00000020389	CBFB
ENSCAFG00000035459	ENSCAFG00000035459
ENSCAFG00000020391	CES2
ENSCAFG00000020394	FAM96B
ENSCAFG00000020395	RRAD
ENSCAFG00000020397	CDH16
ENSCAFG00000020398	PDP2
ENSCAFG00000032509	ENSCAFG00000032509
ENSCAFG00000020399	CA7
ENSCAFG00000020403	NAE1
ENSCAFG00000020409	DYNC1LI2
ENSCAFG00000020407	TERB1
ENSCAFG00000030624	CMTM4
ENSCAFG00000020416	CMTM3
ENSCAFG00000020418	CMTM2
ENSCAFG00000032702	CMTM1
ENSCAFG00000030123	CKLF
ENSCAFG00000020420	TK2
ENSCAFG00000032393	BEAN1
ENSCAFG00000039410	ENSCAFG00000039410
ENSCAFG00000020413	CDH5
ENSCAFG00000035935	ENSCAFG00000035935
ENSCAFG00000033764	ENSCAFG00000033764
ENSCAFG00000039473	ENSCAFG00000039473
ENSCAFG00000034337	ENSCAFG00000034337
ENSCAFG00000034049	ENSCAFG00000034049
ENSCAFG00000040602	ENSCAFG00000040602
ENSCAFG00000039178	ENSCAFG00000039178
ENSCAFG00000035198	ENSCAFG00000035198
ENSCAFG00000037430	ENSCAFG00000037430
ENSCAFG00000039293	ENSCAFG00000039293
ENSCAFG00000020425	CDH11
ENSCAFG00000034891	ENSCAFG00000034891
ENSCAFG00000034926	ENSCAFG00000034926
ENSCAFG00000037168	ENSCAFG00000037168
ENSCAFG00000020436	CDH8
ENSCAFG00000035844	ENSCAFG00000035844
ENSCAFG00000039653	ENSCAFG00000039653
ENSCAFG00000035557	ENSCAFG00000035557
ENSCAFG00000033236	ENSCAFG00000033236
ENSCAFG00000038078	ENSCAFG00000038078
ENSCAFG00000037155	ENSCAFG00000037155
ENSCAFG00000035237	ENSCAFG00000035237
ENSCAFG00000039081	ENSCAFG00000039081
ENSCAFG00000009612	IFIT2
ENSCAFG00000031614	IFIT3
ENSCAFG00000009617	IFIT1
ENSCAFG00000031100	ENSCAFG00000031100
ENSCAFG00000009629	ENSCAFG00000009629
ENSCAFG00000039315	ENSCAFG00000039315
ENSCAFG00000035467	ENSCAFG00000035467
ENSCAFG00000029179	ENSCAFG00000029179
ENSCAFG00000028519	ENSCAFG00000028519
ENSCAFG00000029103	ENSCAFG00000029103
ENSCAFG00000024143	ENSCAFG00000024143
ENSCAFG00000009862	ZNF37A
ENSCAFG00000009967	CHRM3
ENSCAFG00000037018	ENSCAFG00000037018
ENSCAFG00000038412	ENSCAFG00000038412
ENSCAFG00000037926	ENSCAFG00000037926
ENSCAFG00000038765	ENSCAFG00000038765
ENSCAFG00000009991	ENSCAFG00000009991
ENSCAFG00000033575	ENSCAFG00000033575
ENSCAFG00000038674	ENSCAFG00000038674
ENSCAFG00000033310	ENSCAFG00000033310
ENSCAFG00000039279	ENSCAFG00000039279
ENSCAFG00000010014	ZP4
ENSCAFG00000035885	ENSCAFG00000035885
ENSCAFG00000010034	RYR2
ENSCAFG00000008063	ENSCAFG00000008063
ENSCAFG00000039499	ENSCAFG00000039499
ENSCAFG00000010464	MTR
ENSCAFG00000010822	ACTN2
ENSCAFG00000033542	ENSCAFG00000033542
ENSCAFG00000033755	ENSCAFG00000033755
ENSCAFG00000010919	HEATR1
ENSCAFG00000010961	LGALS8
ENSCAFG00000037472	ENSCAFG00000037472
ENSCAFG00000011040	EDARADD
ENSCAFG00000033373	ENSCAFG00000033373
ENSCAFG00000040363	ENSCAFG00000040363
ENSCAFG00000011072	ERO1B
ENSCAFG00000011101	GPR137B
ENSCAFG00000036469	ENSCAFG00000036469
ENSCAFG00000038620	ENSCAFG00000038620
ENSCAFG00000011196	NID1
ENSCAFG00000011231	LYST
ENSCAFG00000031911	ENSCAFG00000031911
ENSCAFG00000040952	ENSCAFG00000040952
ENSCAFG00000031630	ENSCAFG00000031630
ENSCAFG00000011268	B3GALNT2
ENSCAFG00000011291	TBCE
ENSCAFG00000011303	GGPS1
ENSCAFG00000011439	ARID4B
ENSCAFG00000011507	RBM34
ENSCAFG00000011516	TOMM20
ENSCAFG00000034427	ENSCAFG00000034427
ENSCAFG00000036258	ENSCAFG00000036258
ENSCAFG00000039053	ENSCAFG00000039053
ENSCAFG00000034697	ENSCAFG00000034697
ENSCAFG00000034360	ENSCAFG00000034360
ENSCAFG00000038754	ENSCAFG00000038754
ENSCAFG00000032849	ENSCAFG00000032849
ENSCAFG00000040943	ENSCAFG00000040943
ENSCAFG00000011522	IRF2BP2
ENSCAFG00000039920	ENSCAFG00000039920
ENSCAFG00000011533	TARBP1
ENSCAFG00000011541	ENSCAFG00000011541
ENSCAFG00000011548	SLC35F3
ENSCAFG00000035049	ENSCAFG00000035049
ENSCAFG00000039475	ENSCAFG00000039475
ENSCAFG00000011564	KCNK1
ENSCAFG00000037627	ENSCAFG00000037627
ENSCAFG00000037103	ENSCAFG00000037103
ENSCAFG00000011566	ENSCAFG00000011566
ENSCAFG00000011585	PCNX2
ENSCAFG00000011612	ENSCAFG00000011612
ENSCAFG00000033790	ENSCAFG00000033790
ENSCAFG00000011665	SIPA1L2
ENSCAFG00000011736	DISC1
ENSCAFG00000040886	ENSCAFG00000040886
ENSCAFG00000030982	TSNAX
ENSCAFG00000035006	ENSCAFG00000035006
ENSCAFG00000011772	EGLN1
ENSCAFG00000011786	SPRTN
ENSCAFG00000011797	EXOC8
ENSCAFG00000011812	GNPAT
ENSCAFG00000011843	C1orf131
ENSCAFG00000011869	TRIM67
ENSCAFG00000034852	ENSCAFG00000034852
ENSCAFG00000011892	ENSCAFG00000011892
ENSCAFG00000011897	ARV1
ENSCAFG00000011931	TTC13
ENSCAFG00000012047	CAPN9
ENSCAFG00000011960	C1orf198
ENSCAFG00000036686	ENSCAFG00000036686
ENSCAFG00000012068	AGT
ENSCAFG00000012080	COG2
ENSCAFG00000033033	ENSCAFG00000033033
ENSCAFG00000012098	PGBD5
ENSCAFG00000012105	GALNT2
ENSCAFG00000038308	ENSCAFG00000038308
ENSCAFG00000037112	ENSCAFG00000037112
ENSCAFG00000012118	URB2
ENSCAFG00000012124	TAF5L
ENSCAFG00000012137	ABCB10
ENSCAFG00000012151	NUP133
ENSCAFG00000008253	ACTA1
ENSCAFG00000035904	ENSCAFG00000035904
ENSCAFG00000030050	ENSCAFG00000030050
ENSCAFG00000012212	RAB4A
ENSCAFG00000040717	ENSCAFG00000040717
ENSCAFG00000037399	ENSCAFG00000037399
ENSCAFG00000035849	ENSCAFG00000035849
ENSCAFG00000031346	RHOU
ENSCAFG00000012252	ENSCAFG00000012252
ENSCAFG00000032353	UBE2D1
ENSCAFG00000012315	TFAM
ENSCAFG00000039662	ENSCAFG00000039662
ENSCAFG00000012331	BICC1
ENSCAFG00000039367	ENSCAFG00000039367
ENSCAFG00000034170	ENSCAFG00000034170
ENSCAFG00000040629	ENSCAFG00000040629
ENSCAFG00000038362	ENSCAFG00000038362
ENSCAFG00000012396	PHYHIPL
ENSCAFG00000012414	FAM13C
ENSCAFG00000040793	ENSCAFG00000040793
ENSCAFG00000012440	SLC16A9
ENSCAFG00000012452	CCDC6
ENSCAFG00000037373	ENSCAFG00000037373
ENSCAFG00000040150	ENSCAFG00000040150
ENSCAFG00000012694	ANK3
ENSCAFG00000038925	ENSCAFG00000038925
ENSCAFG00000012904	CDK1
ENSCAFG00000012932	RHOBTB1
ENSCAFG00000035522	ENSCAFG00000035522
ENSCAFG00000035398	ENSCAFG00000035398
ENSCAFG00000012959	ENSCAFG00000012959
ENSCAFG00000036274	ENSCAFG00000036274
ENSCAFG00000031918	TMEM26
ENSCAFG00000035909	ENSCAFG00000035909
ENSCAFG00000038504	ENSCAFG00000038504
ENSCAFG00000034783	ENSCAFG00000034783
ENSCAFG00000012979	C10orf107
ENSCAFG00000040441	ENSCAFG00000040441
ENSCAFG00000012991	ARID5B
ENSCAFG00000013018	RTKN2
ENSCAFG00000013039	ZNF365
ENSCAFG00000037089	ENSCAFG00000037089
ENSCAFG00000033498	ENSCAFG00000033498
ENSCAFG00000040959	ENSCAFG00000040959
ENSCAFG00000034741	ENSCAFG00000034741
ENSCAFG00000013045	ADO
ENSCAFG00000013049	EGR2
ENSCAFG00000040118	ENSCAFG00000040118
ENSCAFG00000038907	ENSCAFG00000038907
ENSCAFG00000040192	ENSCAFG00000040192
ENSCAFG00000031936	NRBF2
ENSCAFG00000013081	JMJD1C
ENSCAFG00000032814	ENSCAFG00000032814
ENSCAFG00000032538	REEP3
ENSCAFG00000036276	ENSCAFG00000036276
ENSCAFG00000038606	ENSCAFG00000038606
ENSCAFG00000037077	ENSCAFG00000037077
ENSCAFG00000037575	ENSCAFG00000037575
ENSCAFG00000037211	ENSCAFG00000037211
ENSCAFG00000035863	ENSCAFG00000035863
ENSCAFG00000013221	ENSCAFG00000013221
ENSCAFG00000033308	ENSCAFG00000033308
ENSCAFG00000034618	ENSCAFG00000034618
ENSCAFG00000013264	ENSCAFG00000013264
ENSCAFG00000013270	LRRTM3
ENSCAFG00000034212	ENSCAFG00000034212
ENSCAFG00000024412	ENSCAFG00000024412
ENSCAFG00000013277	ENSCAFG00000013277
ENSCAFG00000006036	ENSCAFG00000006036
ENSCAFG00000013305	DNAJC12
ENSCAFG00000028988	SNRPC
ENSCAFG00000013303	ENSCAFG00000013303
ENSCAFG00000040199	ENSCAFG00000040199
ENSCAFG00000013316	SIRT1
ENSCAFG00000013319	ENSCAFG00000013319
ENSCAFG00000013475	HERC4
ENSCAFG00000013541	MYPN
ENSCAFG00000013555	ATOH7
ENSCAFG00000013602	PBLD
ENSCAFG00000013619	HNRNPH3
ENSCAFG00000013679	RUFY2
ENSCAFG00000013710	DNA2
ENSCAFG00000013726	SLC25A16
ENSCAFG00000039790	ENSCAFG00000039790
ENSCAFG00000013739	TET1
ENSCAFG00000013761	CCAR1
ENSCAFG00000013771	STOX1
ENSCAFG00000013776	DDX50
ENSCAFG00000013791	DDX21
ENSCAFG00000013808	KIF1BP
ENSCAFG00000037272	ENSCAFG00000037272
ENSCAFG00000013817	SRGN
ENSCAFG00000013827	VPS26A
ENSCAFG00000013839	SUPV3L1
ENSCAFG00000032754	HKDC1
ENSCAFG00000036022	ENSCAFG00000036022
ENSCAFG00000040838	ENSCAFG00000040838
ENSCAFG00000013917	HK1
ENSCAFG00000013952	TACR2
ENSCAFG00000013957	TSPAN15
ENSCAFG00000023597	NEUROG3
ENSCAFG00000029314	C10orf35
ENSCAFG00000013983	COL13A1
ENSCAFG00000014002	H2AFY2
ENSCAFG00000014014	AIFM2
ENSCAFG00000014026	TYSND1
ENSCAFG00000014033	PPA1
ENSCAFG00000014038	ENSCAFG00000014038
ENSCAFG00000014045	LRRC20
ENSCAFG00000014050	EIF4EBP2
ENSCAFG00000014052	NODAL
ENSCAFG00000039758	ENSCAFG00000039758
ENSCAFG00000033582	ENSCAFG00000033582
ENSCAFG00000014067	PALD1
ENSCAFG00000014071	PRF1
ENSCAFG00000014083	ADAMTS14
ENSCAFG00000014088	TBATA
ENSCAFG00000014100	SGPL1
ENSCAFG00000014104	PCBD1
ENSCAFG00000040154	ENSCAFG00000040154
ENSCAFG00000014319	UNC5B
